run	randomSeed	numHumans	numZombies	numHunters	gestationPeriod
13165	-1499946580	50	10	10	5
13167	-1499944103	50	10	10	50
13169	-1499942284	50	15	1	10
13171	-1499939657	50	15	5	5
13173	-1499938936	50	15	5	50
13175	-1499938845	50	15	10	10
13177	-1499937416	50	20	1	5
13179	-1499936635	50	20	1	50
13181	-1499936538	50	20	5	10
13183	-1499930444	50	20	10	5
13185	-1499918652	50	20	10	50
13187	-1499918032	100	1	1	10
13189	-1499917875	100	1	5	5
13191	-1499917806	100	1	5	50
13193	-1499917547	100	1	10	10
13195	-1499917498	100	5	1	5
13197	-1499917124	100	5	1	50
13199	-1499916343	100	5	5	10
13201	-1499912749	100	5	10	5
13203	-1499912645	100	5	10	50
13205	-1499911201	100	10	1	10
13207	-1499908774	100	10	5	5
13209	-1499908731	100	10	5	50
13211	-1499907258	100	10	10	10
13213	-1499902265	100	15	1	5
13215	-1499887588	100	15	1	50
13217	-1499881787	100	15	5	10
13219	-1499881428	100	15	10	5
13221	-1499879724	100	15	10	50
13223	-1499878155	100	20	1	10
13225	-1499876819	100	20	5	5
13227	-1499874359	100	20	5	50
13229	-1499874246	100	20	10	10
13231	-1499874094	10	1	1	5
13233	-1499874012	10	1	1	50
13235	-1499871236	10	1	5	10
13237	-1499867562	10	1	10	5
13239	-1499866668	10	1	10	50
13241	-1499846520	10	5	1	10
13243	-1499846322	10	5	5	5
13245	-1499844246	10	5	5	50
13247	-1499841260	10	5	10	10
13249	-1499838037	10	10	1	5
13251	-1499837747	10	10	1	50
13253	-1499837526	10	10	5	10
13255	-1499807567	10	10	10	5
13257	-1499807056	10	10	10	50
13259	-1499804516	10	15	1	10
13261	-1499804447	10	15	5	5
13263	-1499798831	10	15	5	50
13265	-1499798707	10	15	10	10
13267	-1499797006	10	20	1	5
13269	-1499795081	10	20	1	50
13271	-1499790511	10	20	5	10
13273	-1499786730	10	20	10	5
13275	-1499785751	10	20	10	50
13277	-1499785671	50	1	1	10
13279	-1499781572	50	1	5	5
13281	-1499777727	50	1	5	50
13283	-1499763830	50	1	10	10
13285	-1499760177	50	5	1	5
13287	-1499755960	50	5	1	50
13289	-1499755830	50	5	5	10
13291	-1499755662	50	5	10	5
13293	-1499752739	50	5	10	50
13295	-1499752637	50	10	1	10
13297	-1499750810	50	10	5	5
13299	-1499750740	50	10	5	50
13301	-1499748249	50	10	10	10
13303	-1499748100	50	15	1	5
13305	-1499747979	50	15	1	50
13307	-1499747549	50	15	5	10
13309	-1499746728	50	15	10	5
13311	-1499746679	50	15	10	50
13313	-1499745866	50	20	1	10
13315	-1499742939	50	20	5	5
13317	-1499742836	50	20	5	50
13319	-1499740424	50	20	10	10
13321	-1499739843	100	1	1	5
13323	-1499731714	100	1	1	50
13325	-1499721998	100	1	5	10
13327	-1499720928	100	1	10	5
13329	-1499720768	100	1	10	50
13331	-1499720499	100	5	1	10
13333	-1499720437	100	5	5	5
13335	-1499714554	100	5	5	50
13337	-1499714456	100	5	10	10
13339	-1499709228	100	10	1	5
13341	-1499706729	100	10	1	50
13343	-1499706598	100	10	5	10
13345	-1499706558	100	10	10	5
13347	-1499703528	100	10	10	50
13349	-1499700378	100	15	1	10
13351	-1499700027	100	15	5	5
13353	-1499698008	100	15	5	50
13355	-1499697784	100	15	10	10
13357	-1499697393	100	20	1	5
13359	-1499697353	100	20	1	50
13361	-1499697273	100	20	5	10
13363	-1499695628	100	20	10	5
13365	-1499692418	100	20	10	50
13367	-1499689643	10	1	1	10
13369	-1499688008	10	1	5	5
13371	-1499685383	10	1	5	50
13373	-1499683598	10	1	10	10
13375	-1499666685	10	5	1	5
13377	-1499663133	10	5	1	50
13379	-1499661538	10	5	5	10
13381	-1499660163	10	5	10	5
13383	-1499660108	10	5	10	50
13385	-1499658597	10	10	1	10
13387	-1499650022	10	10	5	5
13389	-1499606692	10	10	5	50
13391	-1499603281	10	10	10	10
13393	-1499578041	10	15	1	5
13395	-1499577321	10	15	1	50
13397	-1499575556	10	15	5	10
13399	-1499573586	10	15	10	5
13401	-1499569451	10	15	10	50
13403	-1499566816	10	20	1	10
13405	-1499566481	10	20	5	5
13407	-1499565306	10	20	5	50
13409	-1499563760	10	20	10	10
13411	-1499559030	50	1	1	5
13413	-1499558246	50	1	1	50
13415	-1499549000	50	1	5	10
13417	-1499548540	50	1	10	5
13419	-1499548085	50	1	10	50
13421	-1499547870	50	5	1	10
13423	-1499547770	50	5	5	5
13425	-1499543230	50	5	5	50
13427	-1499540485	50	5	10	10
13429	-1499537250	50	10	1	5
13431	-1499533890	50	10	1	50
13433	-1499532152	50	10	5	10
13435	-1499532050	50	10	10	5
13437	-1499530253	50	10	10	50
13439	-1499528455	50	15	1	10
13441	-1499526100	50	15	5	5
13443	-1499523015	50	15	5	50
13445	-1499514504	50	15	10	10
13447	-1499511331	50	20	1	5
13449	-1499511198	50	20	1	50
13451	-1499508649	50	20	5	10
13453	-1499508519	50	20	10	5
13455	-1499506715	50	20	10	50
13457	-1499504469	100	1	1	10
13459	-1499502310	100	1	5	5
13461	-1499477430	100	1	5	50
13463	-1499472992	100	1	10	10
13465	-1499472287	100	5	1	5
13467	-1499468211	100	5	1	50
13469	-1499467431	100	5	5	10
13471	-1499467331	100	5	10	5
13473	-1499467214	100	5	10	50
13475	-1499467070	100	10	1	10
13477	-1499462221	100	10	5	5
13479	-1499462182	100	10	5	50
13481	-1499462051	100	10	10	10
13483	-1499461979	100	15	1	5
13485	-1499459021	100	15	1	50
13487	-1499458906	100	15	5	10
13489	-1499454821	100	15	10	5
13491	-1499454464	100	15	10	50
13493	-1499449817	100	20	1	10
13495	-1499442946	100	20	5	5
13497	-1499440638	100	20	5	50
13499	-1499437228	100	20	10	10
2	-1537575575	10	1	1	10
4	-1537568637	10	1	5	5
6	-1537564543	10	1	5	50
8	-1537562121	10	1	10	10
10	-1537561746	10	5	1	5
12	-1537556933	10	5	1	50
14	-1537556793	10	5	5	10
16	-1537554636	10	5	10	5
18	-1537553542	10	5	10	50
20	-1537553433	10	10	1	10
22	-1537553277	10	10	5	5
24	-1537550667	10	10	5	50
26	-1537550464	10	10	10	10
28	-1537550402	10	15	1	5
30	-1537547995	10	15	1	50
32	-1537547667	10	15	5	10
34	-1537547589	10	15	10	5
36	-1537545870	10	15	10	50
38	-1537544120	10	20	1	10
40	-1537544026	10	20	5	5
42	-1537543886	10	20	5	50
44	-1537537073	10	20	10	10
46	-1537536948	50	1	1	5
48	-1537533713	50	1	1	50
50	-1537526650	50	1	5	10
52	-1537525916	50	1	10	5
54	-1537523681	50	1	10	50
56	-1537523619	50	5	1	10
58	-1537523541	50	5	5	5
60	-1537521103	50	5	5	50
62	-1537520900	50	5	10	10
64	-1537520838	50	10	1	5
66	-1537520759	50	10	1	50
68	-1537520025	50	10	5	10
70	-1537517712	50	10	10	5
72	-1537514572	50	10	10	50
74	-1537512446	50	15	1	10
76	-1537510056	50	15	5	5
78	-1537506696	50	15	5	50
80	-1537502118	50	15	10	10
82	-1537498414	50	20	1	5
84	-1537498336	50	20	1	50
86	-1537494477	50	20	5	10
88	-1537482739	50	20	10	5
90	-1537477019	50	20	10	50
92	-1537474832	100	1	1	10
94	-1537474722	100	1	5	5
96	-1537472254	100	1	5	50
98	-1537468753	100	1	10	10
100	-1537467894	100	5	1	5
102	-1537467066	100	5	1	50
104	-1537467003	100	5	5	10
106	-1537465706	100	5	10	5
108	-1537458440	100	5	10	50
110	-1537451471	100	10	1	10
112	-1537448705	100	10	5	5
114	-1537448362	100	10	5	50
116	-1537441096	100	10	10	10
118	-1537440627	100	15	1	5
120	-1537438877	100	15	1	50
122	-1537430751	100	15	5	10
124	-1537428470	100	15	10	5
126	-1537416797	100	15	10	50
128	-1537416469	100	20	1	10
130	-1537416422	100	20	5	5
132	-1537411703	100	20	5	50
134	-1537410406	100	20	10	10
136	-1537408281	10	1	1	5
138	-1537408125	10	1	1	50
140	-1537406000	10	1	5	10
142	-1537405641	10	1	10	5
144	-1537403765	10	1	10	50
146	-1537403594	10	5	1	10
148	-1537399125	10	5	5	5
150	-1537395203	10	5	5	50
152	-1537395047	10	5	10	10
154	-1537392671	10	10	1	5
156	-1537392625	10	10	1	50
158	-1537392406	10	10	5	10
160	-1537388484	10	10	10	5
162	-1537385437	10	10	10	50
164	-1537381531	10	15	1	10
166	-1537381468	10	15	5	5
168	-1537380796	10	15	5	50
170	-1537379156	10	15	10	10
172	-1537379109	10	20	1	5
174	-1537375140	10	20	1	50
176	-1537371905	10	20	5	10
178	-1537371859	10	20	10	5
180	-1537371749	10	20	10	50
182	-1537366483	50	1	1	10
184	-1537353591	50	1	5	5
186	-1537334856	50	1	5	50
188	-1537331278	50	1	10	10
190	-1537327434	50	5	1	5
192	-1537325449	50	5	1	50
194	-1537324356	50	5	5	10
196	-1537324278	50	5	10	5
198	-1537321402	50	5	10	50
200	-1537321262	50	10	1	10
202	-1537318637	50	10	5	5
204	-1537312730	50	10	5	50
206	-1537300168	50	10	10	10
208	-1537300027	50	15	1	5
210	-1537298293	50	15	1	50
212	-1537296418	50	15	5	10
214	-1537296308	50	15	10	5
216	-1537291996	50	15	10	50
218	-1537289636	50	20	1	10
220	-1537289105	50	20	5	5
222	-1537289042	50	20	5	50
224	-1537288855	50	20	10	10
226	-1537283855	100	1	1	5
228	-1537283823	100	1	1	50
230	-1537283402	100	1	5	10
232	-1537281542	100	1	10	5
234	-1537269558	100	1	10	50
236	-1537269495	100	5	1	10
238	-1537269198	100	5	5	5
240	-1537267964	100	5	5	50
242	-1537265042	100	5	10	10
244	-1537264995	100	10	1	5
246	-1537264964	100	10	1	50
248	-1537263932	100	10	5	10
250	-1537260432	100	10	10	5
252	-1537253948	100	10	10	50
254	-1537252260	100	15	1	10
256	-1537245416	100	15	5	5
258	-1537244885	100	15	5	50
260	-1537242198	100	15	10	10
262	-1537241963	100	20	1	5
264	-1537241901	100	20	1	50
266	-1537240354	100	20	5	10
268	-1537240291	100	20	10	5
270	-1537240151	100	20	10	50
272	-1537239244	10	1	1	10
274	-1537236588	10	1	5	5
276	-1537235244	10	1	5	50
278	-1537223135	10	1	10	10
280	-1537221025	10	5	1	5
282	-1537218384	10	5	1	50
284	-1537216244	10	5	5	10
286	-1537212291	10	5	10	5
288	-1537210337	10	5	10	50
290	-1537207572	10	10	1	10
292	-1537205869	10	10	5	5
294	-1537205228	10	10	5	50
296	-1537205150	10	10	10	10
298	-1537202509	10	15	1	5
300	-1537202369	10	15	1	50
302	-1537202244	10	15	5	10
304	-1537200822	10	15	10	5
306	-1537200712	10	15	10	50
308	-1537199447	10	20	1	10
310	-1537198197	10	20	5	5
312	-1537197181	10	20	5	50
314	-1537191306	10	20	10	10
316	-1537189087	50	1	1	5
318	-1537188337	50	1	1	50
320	-1537188259	50	1	5	10
322	-1537188196	50	1	10	5
324	-1537186837	50	1	10	50
326	-1537186712	50	5	1	10
328	-1537186181	50	5	5	5
330	-1537184587	50	5	5	50
332	-1537181493	50	5	10	10
334	-1537178680	50	10	1	5
336	-1537178618	50	10	1	50
338	-1537163977	50	10	5	10
340	-1537163790	50	10	10	5
342	-1537163696	50	10	10	50
344	-1537162008	50	15	1	10
346	-1537158946	50	15	5	5
348	-1537153774	50	15	5	50
350	-1537152320	50	15	10	10
352	-1537152242	50	20	1	5
354	-1537152164	50	20	1	50
356	-1537150414	50	20	5	10
358	-1537150305	50	20	10	5
360	-1537150242	50	20	10	50
362	-1537150055	100	1	1	10
364	-1537149477	100	1	5	5
366	-1537149055	100	1	5	50
368	-1537148742	100	1	10	10
370	-1537144523	100	5	1	5
372	-1537142133	100	5	1	50
374	-1537141461	100	5	5	10
376	-1537127507	100	5	10	5
378	-1537119585	100	5	10	50
380	-1537119288	100	10	1	10
382	-1537115382	100	10	5	5
384	-1537095710	100	10	5	50
386	-1537094476	100	10	10	10
388	-1537091366	100	15	1	5
390	-1537091304	100	15	1	50
392	-1537090694	100	15	5	10
394	-1537088397	100	15	10	5
396	-1537081522	100	15	10	50
398	-1537081475	100	20	1	10
400	-1537081444	100	20	5	5
402	-1537081241	100	20	5	50
404	-1537081069	100	20	10	10
406	-1537079647	10	1	1	5
408	-1537073991	10	1	1	50
410	-1537073866	10	1	5	10
412	-1537072257	10	1	10	5
414	-1537067475	10	1	10	50
416	-1537067319	10	5	1	10
418	-1537066710	10	5	5	5
420	-1537060475	10	5	5	50
422	-1537060413	10	5	10	10
424	-1537060319	10	10	1	5
426	-1537059085	10	10	1	50
428	-1537056725	10	10	5	10
430	-1537056428	10	10	10	5
432	-1537056194	10	10	10	50
434	-1537053256	10	15	1	10
436	-1537052069	10	15	5	5
438	-1537042397	10	15	5	50
440	-1537042319	10	15	10	10
442	-1537042163	10	20	1	5
444	-1537037444	10	20	1	50
446	-1537037116	10	20	5	10
448	-1537037069	10	20	10	5
450	-1537030069	10	20	10	50
452	-1537029147	50	1	1	10
454	-1537028834	50	1	5	5
456	-1537025381	50	1	5	50
458	-1537024819	50	1	10	10
460	-1537022006	50	5	1	5
462	-1537012819	50	5	1	50
464	-1537011350	50	5	5	10
466	-1537004053	50	5	10	5
468	-1537003647	50	5	10	50
470	-1537002787	50	10	1	10
472	-1537002318	50	10	5	5
474	-1537000146	50	10	5	50
476	-1537000053	50	10	10	10
478	-1536999818	50	15	1	5
480	-1536999756	50	15	1	50
482	-1536998240	50	15	5	10
484	-1536995912	50	15	10	5
486	-1536995865	50	15	10	50
488	-1536991943	50	20	1	10
490	-1536991881	50	20	5	5
492	-1536977474	50	20	5	50
494	-1536977412	50	20	10	10
496	-1536974506	100	1	1	5
498	-1536974115	100	1	1	50
500	-1536973959	100	1	5	10
502	-1536966974	100	1	10	5
504	-1536965084	100	1	10	50
506	-1536964740	100	5	1	10
508	-1536961146	100	5	5	5
510	-1536960099	100	5	5	50
512	-1536959990	100	5	10	10
514	-1536958646	100	10	1	5
516	-1536955459	100	10	1	50
518	-1536952146	100	10	5	10
520	-1536950818	100	10	10	5
522	-1536950287	100	10	10	50
524	-1536950209	100	15	1	10
526	-1536942818	100	15	5	5
528	-1536942709	100	15	5	50
530	-1536941412	100	15	10	10
532	-1536938349	100	20	1	5
534	-1536935380	100	20	1	50
536	-1536933208	100	20	5	10
538	-1536933177	100	20	10	5
540	-1536927896	100	20	10	50
542	-1536924818	10	1	1	10
544	-1536924771	10	1	5	5
546	-1536920724	10	1	5	50
548	-1536914302	10	1	10	10
550	-1536914146	10	5	1	5
552	-1536912052	10	5	1	50
554	-1536912005	10	5	5	10
556	-1536908395	10	5	10	5
558	-1536907285	10	5	10	50
560	-1536905879	10	10	1	10
562	-1536905770	10	10	5	5
564	-1536904816	10	10	5	50
566	-1536904316	10	10	10	10
568	-1536899332	10	15	1	5
570	-1536899238	10	15	1	50
572	-1536897895	10	15	5	10
574	-1536885566	10	15	10	5
576	-1536885504	10	15	10	50
578	-1536885379	10	20	1	10
580	-1536884879	10	20	5	5
582	-1536883941	10	20	5	50
584	-1536883879	10	20	10	10
586	-1536854597	50	1	1	5
588	-1536854566	50	1	1	50
590	-1536854332	50	1	5	10
592	-1536853863	50	1	10	5
594	-1536853769	50	1	10	50
596	-1536853191	50	5	1	10
598	-1536853035	50	5	5	5
600	-1536852472	50	5	5	50
602	-1536852300	50	5	10	10
604	-1536852175	50	10	1	5
606	-1536851613	50	10	1	50
608	-1536850863	50	10	5	10
610	-1536850550	50	10	10	5
612	-1536850457	50	10	10	50
614	-1536847675	50	15	1	10
616	-1536844847	50	15	5	5
618	-1536844722	50	15	5	50
620	-1536841175	50	15	10	10
622	-1536840941	50	20	1	5
624	-1536839753	50	20	1	50
626	-1536837035	50	20	5	10
628	-1536834425	50	20	10	5
630	-1536827800	50	20	10	50
632	-1536823925	100	1	1	10
634	-1536823785	100	1	5	5
636	-1536823706	100	1	5	50
638	-1536823581	100	1	10	10
640	-1536817472	100	5	1	5
642	-1536817363	100	5	1	50
644	-1536814988	100	5	5	10
646	-1536814238	100	5	10	5
648	-1536812409	100	5	10	50
650	-1536807941	100	10	1	10
652	-1536807816	100	10	5	5
654	-1536807738	100	10	5	50
656	-1536807675	100	10	10	10
658	-1536805534	100	15	1	5
660	-1536804034	100	15	1	50
662	-1536802175	100	15	5	10
664	-1536802050	100	15	10	5
666	-1536798862	100	15	10	50
668	-1536796425	100	20	1	10
670	-1536796269	100	20	5	5
672	-1536795722	100	20	5	50
674	-1536795581	100	20	10	10
676	-1536793112	10	1	1	5
678	-1536792612	10	1	1	50
680	-1536784144	10	1	5	10
682	-1536784019	10	1	10	5
684	-1536776019	10	1	10	50
686	-1536771315	10	5	1	10
688	-1536771206	10	5	5	5
690	-1536770878	10	5	5	50
692	-1536765737	10	5	10	10
694	-1536765550	10	10	1	5
696	-1536765440	10	10	1	50
698	-1536765362	10	10	5	10
700	-1536762112	10	10	10	5
702	-1536761831	10	10	10	50
704	-1536761472	10	15	1	10
706	-1536759097	10	15	5	5
708	-1536755346	10	15	5	50
710	-1536750159	10	15	10	10
712	-1536736534	10	20	1	5
714	-1536734175	10	20	1	50
716	-1536734096	10	20	5	10
718	-1536732112	10	20	10	5
720	-1536731159	10	20	10	50
722	-1536728674	50	1	1	10
724	-1536715252	50	1	5	5
726	-1536715159	50	1	5	50
728	-1536709315	50	1	10	10
730	-1536709221	50	5	1	5
732	-1536709127	50	5	1	50
734	-1536706909	50	5	5	10
736	-1536706862	50	5	10	5
738	-1536703127	50	5	10	50
740	-1536668815	50	10	1	10
742	-1536668721	50	10	5	5
744	-1536654830	50	10	5	50
746	-1536654221	50	10	10	10
748	-1536653908	50	15	1	5
750	-1536652111	50	15	1	50
752	-1536652002	50	15	5	10
754	-1536651846	50	15	10	5
756	-1536651127	50	15	10	50
758	-1536613111	50	20	1	10
760	-1536596018	50	20	5	5
762	-1536595471	50	20	5	50
764	-1536595002	50	20	10	10
766	-1536594877	100	1	1	5
768	-1536594283	100	1	1	50
770	-1536594221	100	1	5	10
772	-1536594127	100	1	10	5
774	-1536594002	100	1	10	50
776	-1536590471	100	5	1	10
778	-1536550127	100	5	5	5
780	-1536546830	100	5	5	50
782	-1536545689	100	5	10	10
784	-1536536564	100	10	1	5
786	-1536533642	100	10	1	50
788	-1536532924	100	10	5	10
790	-1536530439	100	10	10	5
792	-1536530345	100	10	10	50
794	-1536527564	100	15	1	10
796	-1536527517	100	15	5	5
798	-1536524345	100	15	5	50
800	-1536524002	100	15	10	10
802	-1536522064	100	20	1	5
804	-1536521205	100	20	1	50
806	-1536520705	100	20	5	10
808	-1536515236	100	20	10	5
810	-1536515158	100	20	10	50
812	-1536515033	10	1	1	10
814	-1536514955	10	1	5	5
816	-1536514798	10	1	5	50
818	-1536514330	10	1	10	10
820	-1536514252	10	5	1	5
822	-1536509658	10	5	1	50
824	-1536507986	10	5	5	10
826	-1536505955	10	5	10	5
828	-1536505923	10	5	10	50
830	-1536503377	10	10	1	10
832	-1536500564	10	10	5	5
834	-1536500470	10	10	5	50
836	-1536499392	10	10	10	10
838	-1536499330	10	15	1	5
840	-1536493267	10	15	1	50
842	-1536492908	10	15	5	10
844	-1536492439	10	15	10	5
846	-1536490377	10	15	10	50
848	-1536490252	10	20	1	10
850	-1536488298	10	20	5	5
852	-1536485783	10	20	5	50
854	-1536485752	10	20	10	10
856	-1536482501	50	1	1	5
858	-1536482376	50	1	1	50
860	-1536482314	50	1	5	10
862	-1536482236	50	1	10	5
864	-1536482126	50	1	10	50
866	-1536480048	50	5	1	10
868	-1536478876	50	5	5	5
870	-1536476986	50	5	5	50
872	-1536475892	50	5	10	10
874	-1536474580	50	10	1	5
876	-1536472517	50	10	1	50
878	-1536457330	50	10	5	10
880	-1536454533	50	10	10	5
882	-1536451017	50	10	10	50
884	-1536449408	50	15	1	10
886	-1536446954	50	15	5	5
888	-1536446845	50	15	5	50
890	-1536445158	50	15	10	10
892	-1536440720	50	20	1	5
894	-1536440064	50	20	1	50
896	-1536436876	50	20	5	10
898	-1536436814	50	20	10	5
900	-1536436720	50	20	10	50
902	-1536431142	100	1	1	10
904	-1536431095	100	1	5	5
906	-1536430704	100	1	5	50
908	-1536430392	100	1	10	10
910	-1536430220	100	5	1	5
912	-1536428345	100	5	1	50
914	-1536428017	100	5	5	10
916	-1536427907	100	5	10	5
918	-1536427439	100	5	10	50
920	-1536426954	100	10	1	10
922	-1536422876	100	10	5	5
924	-1536422861	100	10	5	50
926	-1536420220	100	10	10	10
928	-1536420111	100	15	1	5
930	-1536419829	100	15	1	50
932	-1536417720	100	15	5	10
934	-1536417673	100	15	10	5
936	-1536414923	100	15	10	50
938	-1536414032	100	20	1	10
940	-1536410267	100	20	5	5
942	-1536409814	100	20	5	50
944	-1536408204	100	20	10	10
946	-1536408111	10	1	1	5
948	-1536408048	10	1	1	50
950	-1536408017	10	1	5	10
952	-1536403626	10	1	10	5
954	-1536403486	10	1	10	50
956	-1536403392	10	5	1	10
958	-1536403204	10	5	5	5
960	-1536396017	10	5	5	50
962	-1536395454	10	5	10	10
964	-1536388423	10	10	1	5
966	-1536384642	10	10	1	50
968	-1536383689	10	10	5	10
970	-1536379439	10	10	10	5
972	-1536379173	10	10	10	50
974	-1536368860	10	15	1	10
976	-1536366751	10	15	5	5
978	-1536363392	10	15	5	50
980	-1536360985	10	15	10	10
982	-1536359485	10	20	1	5
984	-1536353532	10	20	1	50
986	-1536349829	10	20	5	10
988	-1536349767	10	20	10	5
990	-1536349189	10	20	10	50
992	-1536346095	50	1	1	10
994	-1536343345	50	1	5	5
996	-1536343298	50	1	5	50
998	-1536339485	50	1	10	10
1000	-1536339314	50	5	1	5
1002	-1536338579	50	5	1	50
1004	-1536336814	50	5	5	10
1006	-1536334673	50	5	10	5
1008	-1536332360	50	5	10	50
1010	-1536331939	50	10	1	10
1012	-1536329642	50	10	5	5
1014	-1536329564	50	10	5	50
1016	-1536327095	50	10	10	10
1018	-1536327017	50	15	1	5
1020	-1536321407	50	15	1	50
1022	-1536319157	50	15	5	10
1024	-1536307767	50	15	10	5
1026	-1536307720	50	15	10	50
1028	-1536304485	50	20	1	10
1030	-1536303532	50	20	5	5
1032	-1536301735	50	20	5	50
1034	-1536301688	50	20	10	10
1036	-1536300954	100	1	1	5
1038	-1536300673	100	1	1	50
1040	-1536300595	100	1	5	10
1042	-1536296595	100	1	10	5
1044	-1536295251	100	1	10	50
1046	-1536294610	100	5	1	10
1048	-1536291563	100	5	5	5
1050	-1536285595	100	5	5	50
1052	-1536285501	100	5	10	10
1054	-1536284766	100	10	1	5
1056	-1536280548	100	10	1	50
1058	-1536277563	100	10	5	10
1060	-1536275438	100	10	10	5
1062	-1536258235	100	10	10	50
1064	-1536256845	100	15	1	10
1066	-1536256751	100	15	5	5
1068	-1536256704	100	15	5	50
1070	-1536256126	100	15	10	10
1072	-1536241313	100	20	1	5
1074	-1536206751	100	20	1	50
1076	-1536205032	100	20	5	10
1078	-1536199688	100	20	10	5
1080	-1536199048	100	20	10	50
1082	-1536172001	10	1	1	10
1084	-1536169610	10	1	5	5
1086	-1536168688	10	1	5	50
1088	-1536167235	10	1	10	10
1090	-1536166438	10	5	1	5
1092	-1536163313	10	5	1	50
1094	-1536163219	10	5	5	10
1096	-1536163157	10	5	10	5
1098	-1536162532	10	5	10	50
1100	-1536162438	10	10	1	10
1102	-1536162204	10	10	5	5
1104	-1536159329	10	10	5	50
1106	-1536159001	10	10	10	10
1108	-1536158876	10	15	1	5
1110	-1536155782	10	15	1	50
1112	-1536149798	10	15	5	10
1114	-1536149594	10	15	10	5
1116	-1536145610	10	15	10	50
1118	-1536145485	10	20	1	10
1120	-1536145235	10	20	5	5
1122	-1536144532	10	20	5	50
1124	-1536142157	10	20	10	10
1126	-1536138407	50	1	1	5
1128	-1536131032	50	1	1	50
1130	-1536129251	50	1	5	10
1132	-1536126579	50	1	10	5
1134	-1536122985	50	1	10	50
1136	-1536102954	50	5	1	10
1138	-1536094344	50	5	5	5
1140	-1536089313	50	5	5	50
1142	-1536061313	50	5	10	10
1144	-1536052438	50	10	1	5
1146	-1536051579	50	10	1	50
1148	-1536049875	50	10	5	10
1150	-1536048454	50	10	10	5
1152	-1536044579	50	10	10	50
1154	-1536044329	50	15	1	10
1156	-1536043704	50	15	5	5
1158	-1536042297	50	15	5	50
1160	-1536033704	50	15	10	10
1162	-1536021047	50	20	1	5
1164	-1536019141	50	20	1	50
1166	-1536016188	50	20	5	10
1168	-1536015266	50	20	10	5
1170	-1536014703	50	20	10	50
1172	-1536012860	100	1	1	10
1174	-1536002563	100	1	5	5
1176	-1535996969	100	1	5	50
1178	-1535992063	100	1	10	10
1180	-1535989235	100	5	1	5
1182	-1535989110	100	5	1	50
1184	-1535986875	100	5	5	10
1186	-1535972969	100	5	10	5
1188	-1535972844	100	5	10	50
1190	-1535964594	100	10	1	10
1192	-1535960907	100	10	5	5
1194	-1535956735	100	10	5	50
1196	-1535956610	100	10	10	10
1198	-1535956500	100	15	1	5
1200	-1535956297	100	15	1	50
1202	-1535956203	100	15	5	10
1204	-1535955078	100	15	10	5
1206	-1535955016	100	15	10	50
1208	-1535952453	100	20	1	10
1210	-1535952344	100	20	5	5
1212	-1535949516	100	20	5	50
1214	-1535949156	100	20	10	10
